"code","full_name"
"KOSSPP","Yokenella regensburgei"
"KOSTRA","Yokenella regensburgei"
"KOX","Klebsiella oxytoca"
"KOZ","Klebsiella pneumoniae ozaenae"
"KPL","Klebsiella planticola"
"KPN","Klebsiella pneumoniae"
"KQP","Klebsiella quasipneumoniae"
"KRN","Klebsiella pneumoniae rhinoscleromatis"
"KRO","Kocuria rosea"
"KTE","Klebsiella terrigena"
"KUR","Kurthia"
"KURSPP","Kurthia"
"KVA","Kocuria varians"
"KVI","Klebsiella variicola"
"KYT","Kytococcus"
"KYT.SP","Kytococcus"
"KYTSCH","Kytococcus schroeteri"
"KYTSED","Kytococcus sedentarius"
"KYTSPP","Kytococcus"
"L.ACI","Lactobacillus acidophilus"
"L.ADE","Leclercia adecarboxylata"
"L.ANG","Listonella anguillarum"
"L.CAT","Eggerthia catenaformis"
"L.CRE","Leuconostoc mesenteroides cremoris"
"L.FER","Limosilactobacillus fermentum"
"L.GRA","Listeria grayi"
"L.GRI","Leminorella grimontii"
"L.INN","Listeria innocua"
"L.IVA","Listeria ivanovii ivanovii"
"L.JEN","Lactobacillus jensenii"
"L.LAC","Leuconostoc lactis"
"L.MON","Listeria monocytogenes"
"L.PNE","Legionella pneumophila pneumophila"
"L.RIC","Leminorella richardii"
"L.SEE","Listeria seeligeri"
"L.VIR","Weissella viridescens"
"L.WEL","Listeria welshimeri"
"LAA","Legionella anisa"
"LAC","Lactobacillus"
"LAC.SP","Lactobacillus"
"LACACI","Lactobacillus acidophilus"
"LACCAS","Lacticaseibacillus casei"
"LACCAT","Eggerthia catenaformis"
"LACCRI","Lactobacillus crispatus"
"LACCUR","Latilactobacillus curvatus"
"LACDEL","Lactobacillus delbrueckii"
"LACFER","Limosilactobacillus fermentum"
"LACGAS","Lactobacillus gasseri"
"LACJEN","Lactobacillus jensenii"
"LACLAC","Lactobacillus delbrueckii lactis"
"LACMIN","Atopobium minutum"
"LACORA","Lachnoanaerobaculum orale"
"LACRHA","Lacticaseibacillus rhamnosus"
"LACSAK","Latilactobacillus sakei"
"LACSAL","Ligilactobacillus salivarius"
"LACSPP","Lactobacillus"
"LAD","Leclercia adecarboxylata"
"LAH","Lacticaseibacillus rhamnosus"
"LAI","Lawsonia intracellularis"
"LAM","Lactobacillus amylovorus"
"LAN","Listonella anguillarum"
"LAP","Lactobacillus acidophilus"
"LAR","Salmonella enterica enterica"
"LAT","Lactococcus"
"LATGAR","Lactococcus garvieae"
"LATLAC","Lactococcus lactis"
"LATRAF","Lactococcus raffinolactis"
"LATSPP","Lactococcus"
"LAU","Legionella pneumophila"
"LAUMIR","Lautropia mirabilis"
"LAUSPP","Lautropia"
"LAW","Lawsonia"
"LBA","Legionella pneumophila pascullei"
"LBASPP","Legionella"
"LBI","Legionella birminghamensis"
"LBN","Legionella brunensis"
"LBO","Legionella bozemanae"
"LBOSPP","Legionella"
"LBP","Leptospira borgpetersenii"
"LBR","Leishmania braziliensis"
"LBT","Legionella pneumophila pascullei"
"LBTSPP","Legionella"
"LBU","Leptotrichia buccalis"
"LBV","Levilactobacillus brevis"
"LCA","Eggerthia catenaformis"
"LCB","Lactobacillus"
"LCBACI","Levilactobacillus acidifarinae"
"LCBCAS","Lacticaseibacillus casei"
"LCBCRI","Lactobacillus"
"LCBFER","Limosilactobacillus fermentum"
"LCBGAS","Lactobacillus gasseri"
"LCBINE","Lactobacillus"
"LCBPAR","Lacticaseibacillus paracasei"
"LCBPLA","Lactiplantibacillus plantarum"
"LCBREU","Lactobacillus"
"LCBRHA","Lacticaseibacillus rhamnosus"
"LCBSAK","Lactobacillus"
"LCBSAL","Ligilactobacillus salivarius"
"LCBSPP","Lactobacillus"
"LCC","Legionella pneumophila"
"LCC.SP","Lactococcus"
"LCCGAR","Lactococcus garvieae"
"LCCLAC","Lactococcus lactis"
"LCCLSC","Lactococcus lactis"
"LCCLSL","Lactococcus lactis"
"LCCSPP","Lactococcus"
"LCE","Lactobacillus"
"LCESPP","Lactobacillus"
"LCH","Legionella cherrii"
"LCI","Leuconostoc citreum"
"LCN","Legionella cincinnatiensis"
"LCP","Lactobacillus crispatus"
"LCR","Leuconostoc mesenteroides cremoris"
"LCS","Lacticaseibacillus casei"
"LDE","Leuconostoc mesenteroides dextranicum"
"LDO","Leishmania lainsoni"
"LDU","Legionella dumoffii"
"LEB","Leptospira interrogans"
"LEC","Leclercia"
"LEC.SP","Leclercia"
"LECADE","Leclercia adecarboxylata"
"LECSPP","Leclercia"
"LEF","Leifsonia"
"LEFSPP","Leifsonia"
"LEG","Legionella"
"LEG.SP","Legionella"
"LEGANI","Legionella anisa"
"LEGBOZ","Legionella bozemanae"
"LEGCHE","Legionella cherrii"
"LEGDUM","Legionella dumoffii"
"LEGERY","Legionella erythra"
"LEGFEE","Legionella feeleii"
"LEGGOR","Legionella gormanii"
"LEGHAC","Legionella hackeliae"
"LEGISR","Legionella israelensis"
"LEGJAM","Legionella jamestowniensis"
"LEGJOR","Legionella jordanis"
"LEGLON","Legionella longbeachae"
"LEGMIC","Legionella micdadei"
"LEGNPN","Legionella"
"LEGOAK","Legionella oakridgensis"
"LEGPAR","Legionella parisiensis"
"LEGPNE","Legionella pneumophila"
"LEGQUI","Legionella quinlivanii"
"LEGRUB","Legionella rubrilucens"
"LEGSAI","Legionella sainthelensi"
"LEGSPP","Legionella"
"LEGSTE","Legionella steigerwaltii"
"LEGTUC","Legionella tucsonensis"
"LEGWAD","Legionella wadsworthii"
"LEGWOR","Legionella"
"LEH","Leptospira interrogans"
"LEI","Leishmania"
"LEIMEX","Leishmania mexicana"
"LEITRO","Leishmania tropica"
"LEL","Lelliottia"
"LELAMN","Lelliottia amnigena"
"LELNIM","Lelliottia nimipressuralis"
"LELSPP","Lelliottia"
"LEM","Leminorella"
"LEM.SP","Leminorella"
"LEMGRI","Leminorella grimontii"
"LEMRIC","Leminorella richardii"
"LEMSPP","Leminorella"
"LEN","Legionella pneumophila"
"LEP","Leptotrichia"
"LEP.SP","Leptospira"
"LEPSPP","Leptospira"
"LER","Legionella erythra"
"LES","Leptospira"
"LESSPP","Leptospira"
"LET","Leptotrichia"
"LETBUC","Leptotrichia buccalis"
"LETHON","Leptotrichia hongkongensis"
"LETSPP","Leptotrichia"
"LEU","Leuconostoc"
"LEU.SP","Leuconostoc"
"LEULAC","Leuconostoc lactis"
"LEUSPP","Leuconostoc"
"LFE","Limosilactobacillus fermentum"
"LFR","Legionella pneumophila fraseri"
"LGA","Lactococcus garvieae"
"LGE","Legionella geestiana"
"LGO","Legionella gormanii"
"LGP","Legionella anisa"
"LGPSPP","Legionella"
"LGR","Leminorella grimontii"
"LGS","Lactobacillus gasseri"
"LGY","Listeria grayi"
"LHA","Legionella hackeliae"
"LHO","Coniochaeta hoffmannii"
"LIC","Legionella anisa"
"LICSPP","Legionella"
"LID","Leptospira inadai"
"LIN","Leptospira interrogans"
"LIO","Listeria innocua"
"LIR","Legionella israelensis"
"LIS","Listeria"
"LIS.SP","Listeria"
"LISGRA","Listeria grayi"
"LISINN","Listeria innocua"
"LISMON","Listeria monocytogenes"
"LISMUR","Listeria murrayi"
"LISSPP","Listeria"
"LIT","Listonella"
"LIT.SP","Listonella"
"LITSPP","Listonella"
"LIV","Listeria ivanovii"
"LJA","Legionella jamestowniensis"
"LJE","Lactobacillus jensenii"
"LJO","Lactobacillus johnsonii"
"LJR","Legionella jordanis"
"LKI","Leptospira kirschneri"
"LLA","Lactococcus lactis"
"LLC","Leuconostoc lactis"
"LLG","Legionella lansingensis"
"LLN","Legionella londiniensis"
"LLO","Legionella longbeachae"
"LMA","Legionella maceachernii"
"LMC","Legionella micdadei"
"LME","Leishmania amazonensis"
"LMI","Atopobium minutum"
"LMO","Listeria monocytogenes"
"LMR","Legionella moravica"
"LMS","Leuconostoc mesenteroides"
"LMU","Coniochaeta mutabilis"
"LNA","Legionella nautarum"
"LNO","Leptospira noguchii"
"LOK","Legionella oakridgensis"
"LOM","Salmonella enterica enterica"
"LOR","Limosilactobacillus oris"
"LPA","Legionella parisiensis"
"LPC","Legionella pneumophila pascullei"
"LPE","Listonella pelagia"
"LPJ","Leptospira interrogans"
"LPL","Lactiplantibacillus plantarum"
"LPP","Leptospira interrogans"
"LPR","Leishmania mexicana"
"LPS","Leuconostoc pseudomesenteroides"
"LPT","Leptospira interrogans"
"LPTBUC","Leptotrichia buccalis"
"LPTSPP","Leptotrichia"
"LQI","Legionella quinlivanii"
"LQU","Legionella quateirensis"
"LRC","Leptospira interrogans"
"LRE","Limosilactobacillus reuteri"
"LRI","Leminorella richardii"
"LRU","Legionella rubrilucens"
"LSA","Ligilactobacillus salivarius"
"LSC","Legionella santicrucis"
"LSE","Listeria seeligeri"
"LSH","Legionella sainthelensi"
"LSK","Legionella shakespearei"
"LSP","Legionella spiritensis"
"LSR","Leptospira santarosai"
"LST","Legionella steigerwaltii"
"LTR","Leishmania tropica"
"LTU","Legionella tucsonensis"
"LUL","Olsenella uli"
"LUM","(nom inconnu)"
"LUMSPP","(nom inconnu)"
"LUT","Streptococcus lutetiensis"
"LVA","Limosilactobacillus vaginalis"
"LWA","Legionella wadsworthii"
"LWE","Leptospira weilii"
"LWL","Listeria welshimeri"
"LWO","Legionella worsleiensis"
"LYS","Lysinibacillus"
"LYSFUS","Lysinibacillus fusiformis"
"LYSMAC","Lysinibacillus macroides"
"LYSSPP","Lysinibacillus"
"M.ABS","Mycobacterium abscessus"
"M.AMA","Microsporum amazonicum"
"M.AMI","Methylorubrum aminovorans"
"M.ASI","Mycobacterium asiaticum"
"M.ATL","Moraxella atlantae"
"M.AUD","Microsporum audouinii"
"M.AVI","Mycobacterium avium avium"
"M.BOK","Mycobacterium boenickei"
"M.BOM","Methanolobus bombayensis"
"M.BOU","Nannizzia fulva"
"M.BOV","Mycobacterium tuberculosis"
"M.CAN","Microsporum canis"
"M.CHA","Mesoplasma chauliocola"
"M.CHE","Mycobacterium chelonae"
"M.COL","Mesoplasma coleopterae"
"M.COR","Mesoplasma corruscae"
"M.FER","Microsporum ferrugineum"
"M.FOR","Mycobacterium fortuitum fortuitum"
"M.FUJ","Methylobacterium fujisawaense"
"M.FUL","Nannizzia fulva"
"M.GAL","Microsporum gallinae"
"M.GAS","Mycobacterium gastri"
"M.GOO","Mycobacterium goodii"
"M.GOR","Mycobacterium gordonae"
"M.GRA","Mesoplasma grammopterae"
"M.GYP","Nannizzia gypsea"
"M.HAE","Mycobacterium haemophilum"
"M.HAEA","Mannheimia haemolytica"
"M.HAEL","Mannheimia haemolytica"
"M.HOU","Mycobacterium houstonense"
"M.IMM","Mycobacterium immunogenum"
"M.INT","Mycobacterium intracellulare"
"M.INTJ","Mycobacterium interjectum"
"M.KAN","Mycobacterium kansasii"
"M.LAC","Moraxella lacunata"
"M.LUT","Micrococcus luteus"
"M.LYL","Micrococcus lylae"
"M.MAG","Mycobacterium mageritense"
"M.MAL","Mycobacterium malmoense"
"M.MAR","Mycobacterium marinum"
"M.MES","Methylobacterium mesophilicum"
"M.MOR","Morganella morganii morganii"
"M.MOR1","Morganella morganii sibonii"
"M.MUC","Mycobacterium mucogenicum"
"M.NAN","Microsporum nanum"
"M.NCH","Mycobacterium nonchromogenicum"
"M.NLF","Moraxella nonliquefaciens"
"M.ODO","Myroides odoratus"
"M.ORG","Methylobacterium organophilum"
"M.OSL","Moraxella osloensis"
"M.PAC","Malassezia pachydermatis"
"M.PART","Mycobacterium avium paratuberculosis"
"M.PER","Nannizzia persicolor"
"M.PERE","Mycobacterium peregrinum"
"M.PHO","Mesoplasma photuris"
"M.PLE","Acholeplasma pleciae"
"M.POR","Mycobacterium porcinum"
"M.PRA","Microsporum praecox"
"M.RAC","Nannizzia lorica"
"M.RAD","Methylobacterium radiotolerans"
"M.RHOE","Methylorubrum rhodesianum"
"M.RHOI","Methylorubrum rhodinum"
"M.SCR","Mycobacterium scrofulaceum"
"M.SEN","Mycobacterium senegalense"
"M.SIM","Mycobacterium simiae"
"M.SME","Mycobacterium smegmatis"
"M.SYR","Mesoplasma syrphidae"
"M.SZU","Mycobacterium szulgai"
"M.TAB","Mesoplasma tabanidae"
"M.TER","Mycobacterium terrae"
"M.THAC","Moorella thermoacetica"
"M.THAU","Moorella thermoacetica"
"M.TRI","Mycobacterium triviale"
"M.TUB","Mycobacterium tuberculosis"
"M.VAN","Microsporum gallinae"
"M.VAR","Kocuria varians"
"M.WIS","Moellerella wisconsensis"
"M.WOL","Mycobacterium wolinskyi"
"M.XEN","Mycobacterium xenopi"
"M.ZAT","Methylorubrum zatmanii"
"MAA","Mycobacterium austroafricanum"
"MAB","Mycobacterium abscessus"
"MAC","Mycobacterium avium-intracellulare complex"
"MAC.SP","Macrococcus"
"MACCAS","Macrococcus caseolyticus"
"MACSPP","Macrococcus"
"MAD","Madurella"
"MAE","Mycobacterium alvei"
"MAF","Mycobacterium tuberculosis"
"MAG","Mycobacterium agri"
"MAH","Mannheimia"
"MAHSPP","Mannheimia"
"MAI","Mycobacterium avium-intracellulare complex"
"MAK","Mycobacterium aichiense"
"MAL","Malassezia"
"MAL.SP","Malassezia"
"MALFUR","Malassezia furfur"
"MALPAC","Malassezia pachydermatis"
"MALSPP","Malassezia"
"MAN.SP","Mannheimia"
"MAO","Microsporum audouinii"
"MAP","Streptococcus"
"MAPSPP","Streptococcus"
"MAR","Malbranchea"
"MAS","Mycobacterium asiaticum"
"MAT","Moraxella atlantae"
"MAU","Mycobacterium aurum"
"MAV","Mycobacterium avium"
"MAX","Mycobacterium avium-intracellulare complex"
"MBA","Microbacterium arborescens"
"MBB","Mycoplasmopsis bovis"
"MBO","Mycobacterium tuberculosis"
"MBR","Mycobacterium brumae"
"MBU","Metamycoplasma buccale"
"MBV","Moraxella bovis"
"MCA","Microsporum canis"
"MCB","Mycobacterium chubuense"
"MCC","Macrococcus"
"MCCSPP","Macrococcus"
"MCE","Mycobacterium celatum"
"MCH","Mycobacterium chelonae"
"MCI","Mycobacterium intracellulare chimaera"
"MCN","Mycobacterium confluentis"
"MCO","Microsporum"
"MCOSPP","Microsporum"
"MCP","Mycoplasma capricolum capripneumoniae"
"MCPHOM","Metamycoplasma hominis"
"MCPPNE","Mycoplasmoides pneumoniae"
"MCPSAL","Metamycoplasma salivarium"
"MCPSPP","Mycoplasma"
"MCR","Mycoplasma capricolum"
"MCS","Mycoplasma suis"
"MCT","Mycobacterium chitae"
"MCU","Mobiluncus curtisii"
"MDE","Mycobacterium diernhoferi"
"MDI","Microsporum equinum"
"MDU","Mycobacterium duvalii"
"MEA","Metagonimus"
"MEASPP","Metagonimus"
"MEB","Methylobacterium"
"MEBFUJ","Methylobacterium fujisawaense"
"MEBSPP","Methylobacterium"
"MEG","Megamonas"
"MEGHYP","Megamonas hypermegale"
"MEGSPP","Megamonas"
"MEL","Megasphaera elsdenii"
"MEO","Mesorhizobium"
"MEOSPP","Mesorhizobium"
"MES","Megasphaera"
"MES.SP","Mesoplasma"
"MESELS","Megasphaera elsdenii"
"MESSPP","Megasphaera"
"MET","Methanobacterium"
"MET.SP","Methylobacterium"
"METMES","Methylobacillus"
"METPOP","Methylobacillus"
"METSPP","Methylobacillus"
"METYOK","Metagonimus yokogawai"
"MEX","Methylorubrum extorquens"
"MEY","Meyerozyma"
"MFA","Mycobacterium farcinogenes"
"MFC","Metamycoplasma faucium"
"MFE","Mycoplasmopsis fermentans"
"MFL","Mycobacterium flavescens"
"MFO","Mycobacterium fortuitum"
"MFR","Microsporum ferrugineum"
"MFU","Malassezia furfur"
"MFV","Nannizzia fulva"
"MFX","Mycobacterium fallax"
"MGA","Mycobacterium gastri"
"MGC","Mycoplasmopsis agalactiae"
"MGD","Mycobacterium gadium"
"MGE","Mycobacterium genavense"
"MGI","Mycobacterium gilvum"
"MGL","Microsporum gallinae"
"MGN","Mycoplasmoides genitalium"
"MGO","Mycobacterium gordonae"
"MGP","Mycoplasmoides gallisepticum"
"MGS","Mycoplasmoides gallisepticum"
"MGSMIC","Megasphaera"
"MGSSPP","Megasphaera"
"MGX","Meyerozyma guilliermondii complex"
"MGY","Nannizzia gypsea"
"MHA","Mycobacterium haemophilum"
"MHC","Mycoplasma haemocanis"
"MHF","Mycoplasma haemofelis"
"MHL","Mobiluncus holmesii"
"MHO","Metamycoplasma hominis"
"MHY","Megamonas hypermegale"
"MIB","Microbacterium"
"MIBLAC","Microbacterium"
"MIBOXY","Microbacterium"
"MIBSPP","Microbacterium"
"MIC","Micrococcus"
"MIC.SP","Micrococcus"
"MICAUD","Microsporum audouinii"
"MICCAN","Microsporum canis"
"MICFER","Microsporum ferrugineum"
"MICGYP","Nannizzia gypsea"
"MICKRI","Rothia kristinae"
"MICLUT","Micrococcus luteus"
"MICNIS","Dermacoccus nishinomiyaensis"
"MICROS","Kocuria rosea"
"MICSPP","Micrococcus"
"MICTER","Micrococcus terreus"
"MICVAR","Kocuria varians"
"MIJ","Mycobacterium interjectum"
"MIM","Microbacterium imperiale"
"MIN","Mycobacterium intracellulare"
"MIO","Candida palmioleophila"
"MIP","Nocardia"
"MIP.SP","Microsporum"
"MIPAUD","Microsporum audouinii"
"MIPBOU","Nannizzia fulva"
"MIPCAN","Microsporum canis"
"MIPDIS","Microsporum equinum"
"MIPFER","Microsporum ferrugineum"
"MIPFUL","Nannizzia fulva"
"MIPGYP","Nannizzia gypsea"
"MIPNAN","Microsporum nanum"
"MIPPRA","Microsporum praecox"
"MIPRAC","Nannizzia lorica"
"MIPSPP","Microsporum"
"MIPVAN","Microsporum gallinae"
"MIR","Microbacterium"
"MIRARB","Microbacterium arborescens"
"MIRAUR","Microbacterium aurum"
"MIRFLA","Microbacterium flavescens"
"MIROXY","Microbacterium oxydans"
"MIRSPP","Microbacterium"
"MIRTES","Microbacterium testaceum"
"MIS","Microsporum"
"MISSPP","Microsporidium"
"MIT","Mitsuokella"
"MITSPP","Mitsuokella"
"MKA","Mycobacterium kansasii"
"MKO","Mycobacterium komossense"
"MLA","Moraxella lacunata"
"MLE","Mycobacterium leprae"
"MLF","Mycobacterium lentiflavum"
"MLH","Mycoplasma suis"
"MLI","Mycoplasmopsis lipophila"
"MLP","Mycobacterium lepraemurium"
"MLQ","Microbacterium liquefaciens"
"MLS","Melissococcus"
"MLSSPP","Melissococcus"
"MLU","Micrococcus luteus"
"MLW","Malacoplasma iowae"
"MM2583","Morganella morganii sibonii"
"MMA","Mycobacterium marinum"
"MMC","Mycobacterium mucogenicum"
"MMD","Mycoplasma mycoides"
"MME","Methylobacterium mesophilicum"
"MMG","Mycoplasmopsis meleagridis"
"MMI","Mycobacterium tuberculosis"
"MML","Mycobacterium malmoense"
"MMO","Morganella morganii"
"MMT","Mitsuokella multacida"
"MMU","Mobiluncus mulieris"
"MMY","Madurella mycetomatis"
"MNA","Microsporum nanum"
"MNE","Mycobacterium neoaurum"
"MNL","Moraxella nonliquefaciens"
"MNO","Mycobacterium nonchromogenicum"
"MNV","Mannheimia varigena"
"MO-","Moraxella"
"MO.BOV","Moraxella bovis"
"MOA","Metamycoplasma orale"
"MOB","Mobiluncus"
"MOBCUR","Mobiluncus curtisii"
"MOBMUL","Mobiluncus mulieris"
"MOBSPP","Mobiluncus"
"MOE","Moellerella"
"MOE.SP","Moellerella"
"MOESPP","Moellerella"
"MOEWIS","Moellerella wisconsensis"
"MOG","Morganella"
"MOGMOR","Morganella morganii"
"MOGSPP","Morganella"
"MOI","Moritella"
"MOISPP","Moritella"
"MON","Monilia"
"MOO","Moraxella ovis"
"MOO.SP","Moorella"
"MOR","Morganella"
"MOR.SP","Morganella"
"MORANA","Riemerella anatipestifera"
"MORATL","Moraxella atlantae"
"MORBOV","Moraxella bovis"
"MORCAN","Moraxella canis"
"MORCAP","Moraxella caprae"
"MORCAT","Moraxella catarrhalis"
"MORGSP","Morganella"
"MORLAC","Moraxella lacunata"
"MORLIN","Moraxella lincolnii"
"MORMOR","Morganella morganii"
"MORNON","Moraxella nonliquefaciens"
"MOROSL","Moraxella osloensis"
"MORPHE","Psychrobacter phenylpyruvicus"
"MORSPP","Moraxella"
"MOS","Moraxella osloensis"
"MOT","Mortierella"
"MOU","Mycobacterium obuense"
"MOX","Microbacterium oxydans"
"MOX.SP","Moraxella"
"MPA","Mycobacterium avium paratuberculosis"
"MPC","Mycobacterium porcinum"
"MPE","Microsporum"
"MPESPP","Microsporum"
"MPF","Mycobacterium parafortuitum"
"MPG","Mycobacterium peregrinum"
"MPH","Mycobacterium phlei"
"MPI","Mesomycoplasma hyorhinis"
"MPL","Melissococcus plutonius"
"MPM","Mycoplasmopsis primatum"
"MPN","Mycoplasmoides pneumoniae"
"MPO","Moraxella catarrhalis"
"MPOSPP","Moraxella"
"MPP","Psychrobacter phenylpyruvicus"
"MPPSPP","Moraxella"
"MPT","Malacoplasma penetrans"
"MPU","Mycoplasma putrefaciens"
"MPY","Malassezia pachydermatis"
"MRD","Mycobacterium rhodesiae"
"MRE","Saccharopolyspora rectivirgula"
"MRGMOR","Morganella morganii"
"MRGMSM","Morganella morganii"
"MRGMSS","Morganella morganii"
"MRPA","Pseudomonas aeruginosa"
"MRSA","Staphylococcus aureus"
"MRSE","Staphylococcus epidermidis"
"MRSP","Staphylococcus pseudintermedius"
"MSA","Metamycoplasma salivarium"
"MSB","Morganella morganii sibonii"
"MSC","Mycobacterium scrofulaceum"
"MSE","Mycobacterium senegalense"
"MSG","Mycobacterium sphagni"
"MSH","Mycobacterium shimoidei"
"MSI","Mycobacterium simiae"
"MSL","Mycoplasma spermatophilum"
"MSM","Mycobacterium smegmatis"
"MSP","Microsporidium"
"MSSA","Staphylococcus aureus"
"MSSE","Staphylococcus epidermidis"
"MSY","Mycoplasmopsis synoviae"
"MSZ","Mycobacterium szulgai"
"MTB","Mycobacterium tuberculosis"
"MTB.SP","Methanolobus"
"MTBC","Mycobacterium tuberculosis"
"MTC","Mycobacterium tuberculosis complex"
"MTE","Mycobacterium terrae"
"MTH","Mycobacterium thermoresistibile"
"MTK","Metschnikowia"
"MTO","Mycobacterium tokaiense"
"MTR","Mycobacterium triviale"
"MTU","Mycobacterium tuberculosis"
"MTX","Mycobacterium tuberculosis complex"
"MUC","Mucor"
"MUC.SP","Mucor"
"MUCCIR","Mucor circinelloides"
"MUCIND","Mucor"
"MUCPLU","Mucor"
"MUCRAC","Mucor racemosus"
"MUCSPP","Mucor"
"MUL","(nom inconnu)"
"MUR","Mycobacterium ulcerans"
"MUT","Moraxella"
"MUTSPP","Moraxella"
"MVA","Mycobacterium vaccae"
"MVB","Microsporum vanbreuseghemii"
"MVI","Moritella viscosa"
"MWI","Moellerella wisconsensis"
"MXC","Moraxella canis"
"MXE","Mycobacterium xenopi"
"MXM.SP","Moraxella"
"MYA","Mycoplasmopsis arginini"
"MYC","Mycobacterium"
"MYC.SP","Mycobacterium"
"MYCABS","Mycobacterium abscessus"
"MYCAFR","Mycobacterium tuberculosis"
"MYCAGR","Mycobacterium agri"
"MYCALG","Mycobacterium algericum"
"MYCALV","Mycobacterium alvei"
"MYCARU","Mycobacterium arupense"
"MYCASI","Mycobacterium asiaticum"
"MYCAUB","Mycobacterium aubagnense"
"MYCAUR","Mycobacterium aurum"
"MYCAVC","Mycobacterium"
"MYCAVI","Mycobacterium avium"
"MYCAVM","Mycobacterium avium"
"MYCBOH","Mycobacterium bohemicum"
"MYCBOV","Mycobacterium tuberculosis"
"MYCCEL","Mycobacterium celatum"
"MYCCHC","Mycobacterium chelonae"
"MYCCHE","Mycobacterium chelonae"
"MYCCHI","Mycobacterium chitae"
"MYCCON","Mycobacterium conspicuum"
"MYCCOO","Mycobacterium cookii"
"MYCEUR","Mycobacterium europaeum"
"MYCFAL","Mycobacterium fallax"
"MYCFLA","Mycobacterium flavescens"
"MYCFOC","Mycobacterium fortuitum"
"MYCFOR","Mycobacterium fortuitum"
"MYCGAS","Mycobacterium gastri"
"MYCGEN","Mycobacterium genavense"
"MYCGOO","Mycobacterium goodii"
"MYCGOR","Mycobacterium gordonae"
"MYCHAE","Mycobacterium haemophilum"
"MYCHAN","Mycobacterium mantenii"
"MYCHAS","Mycobacterium hassiacum"
"MYCHER","Mycobacterium heraklionense"
"MYCHOM","Metamycoplasma hominis"
"MYCINJ","Mycobacterium interjectum"
"MYCINT","Mycobacterium intracellulare"
"MYCKAN","Mycobacterium kansasii"
"MYCLEN","Mycobacterium lentiflavum"
"MYCLEP","Mycobacterium leprae"
"MYCMAL","Mycobacterium malmoense"
"MYCMAR","Mycobacterium marinum"
"MYCMIC","Mycobacterium tuberculosis"
"MYCMUC","Mycobacterium mucogenicum"
"MYCMUL","Mycobacterium marinum"
"MYCNEO","Mycobacterium neoaurum"
"MYCNON","Mycobacterium nonchromogenicum"
"MYCNOV","Mycobacterium noviomagense"
"MYCPAL","Mycobacterium palustre"
"MYCPAM","Mycobacterium parmense"
"MYCPAR","Mycobacterium avium paratuberculosis"
"MYCPAS","Mycobacterium parascrofulaceum"
"MYCPER","Mycobacterium peregrinum"
"MYCPHL","Mycobacterium phlei"
"MYCPOR","Mycobacterium porcinum"
"MYCSBS","Mycobacterium abscessus"
"MYCSCR","Mycobacterium scrofulaceum"
"MYCSIM","Mycobacterium simiae"
"MYCSIX","Mycobacterium simiae"
"MYCSME","Mycobacterium smegmatis"
"MYCSPP","Mycobacterium"
"MYCSZU","Mycobacterium szulgai"
"MYCTER","Mycobacterium terrae"
"MYCTRI","Mycobacterium triviale"
"MYCTUB","Mycobacterium tuberculosis"
"MYCTUC","Mycobacterium tuberculosis"
"MYCULC","Mycobacterium ulcerans"
"MYCVAC","Mycobacterium vaccae"
"MYCVIR","Mycobacterium virginiense"
"MYCWOL","Mycobacterium wolinskyi"
"MYCXEN","Mycobacterium xenopi"
"MYD","Mesomycoplasma dispar"
"MYDODO","Myroides odoratus"
"MYDSPP","Myroides"
"MYE","Mycoplasma suis"
"MYG","Mycobacterium mungi"
"MYH","Mesomycoplasma hyopneumoniae"
"MYI","Mycobacterium tuberculosis"
"MYJ","Mesomycoplasma conjunctivae"
"MYL","Mycoplasmoides"
"MYM","Myxozyma"
"MYN","Mycobacterium canettii"
"MYO","Metagonimus yokogawai"
"MYP","Mycoplasma"
"MYP.SP","Mycoplasma"
"MYPBUC","Metamycoplasma buccale"
"MYPCAV","Mycoplasma cavipharyngis"
"MYPFAU","Metamycoplasma faucium"
"MYPFER","Mycoplasmopsis fermentans"
"MYPGEN","Mycoplasmoides genitalium"
"MYPHOM","Metamycoplasma hominis"
"MYPLAC","Mesoplasma lactucae"
"MYPLIP","Mycoplasmopsis lipophila"
"MYPLUC","Williamsoniiplasma lucivorax"
"MYPLUM","Williamsoniiplasma luminosum"
"MYPORA","Metamycoplasma orale"
"MYPPNE","Mycoplasmoides pneumoniae"
"MYPPRI","Mycoplasmopsis primatum"
"MYPSAL","Metamycoplasma salivarium"
"MYPSPP","Mycoplasma"
"MYR","Myroides"
"MYR.SP","Myroides"
"MYRODM","Myroides odoratimimus"
"MYRODO","Myroides odoratus"
"MYRSPE","Myroides"
"MYRSPP","Myroides"
"MYS","Mycobacterium sarraceniae"
"MYU","Mesomycoplasma ovipneumoniae"
"MYV","Metamycoplasma hyosynoviae"
"MYX","Myxozyma"
"MYY","Mycobacterium orygis"
"MZC","Meyerozyma caribbica"
"N.AST","Nocardia asteroides"
"N.BRA","Nocardia brasiliensis"
"N.CAN","Neisseria canis"
"N.CAV","Nocardia otitidiscaviarum"
"N.DAS","Nocardiopsis alborubida"
"N.DEN","Bergeriella denitrificans"
"N.ENIT","Neisseria elongata nitroreducens"
"N.FAR","Nocardia farcinica"
"N.GON","Neisseria gonorrhoeae"
"N.MEN","Neisseria meningitidis"
"N.SEM","Nicoletella semolina"
"N.WEA","Neisseria weaveri"
"NAE","Naegleria"
